Instance,Terminal,Layer,X location,Y location,Voltage
output31,VPWR,li1,8.7400,29.9200,1.799955
output30,VPWR,li1,8.7400,35.3600,1.799987
output29,VPWR,li1,8.7400,40.8000,1.799964
output28,VPWR,li1,8.7400,40.8000,1.799964
output27,VPWR,li1,8.7400,57.1200,1.799953
output26,VPWR,li1,8.7400,51.6800,1.799989
output25,VPWR,li1,28.0600,68.0000,1.799978
output24,VPWR,li1,59.3400,73.4400,1.799999
output23,VPWR,li1,51.9800,73.4400,1.799999
output22,VPWR,li1,28.9800,73.4400,1.799999
output21,VPWR,li1,46.4600,73.4400,1.799999
output20,VPWR,li1,41.8600,68.0000,1.799967
output19,VPWR,li1,38.1800,73.4400,1.799999
output18,VPWR,li1,65.3200,57.1200,1.799890
output17,VPWR,li1,65.3200,40.8000,1.799916
output16,VPWR,li1,65.3200,46.2400,1.799970
output15,VPWR,li1,65.3200,40.8000,1.799916
output14,VPWR,li1,65.3200,35.3600,1.799975
output13,VPWR,li1,65.3200,29.9200,1.799878
output12,VPWR,li1,65.3200,24.4800,1.799985
output11,VPWR,li1,59.3400,13.6000,1.799978
output10,VPWR,li1,53.8200,13.6000,1.799978
output9,VPWR,li1,61.6400,35.3600,1.799975
output8,VPWR,li1,41.8600,13.6000,1.799982
output7,VPWR,li1,42.3200,13.6000,1.799981
output6,VPWR,li1,34.5000,13.6000,1.799984
output5,VPWR,li1,28.9800,13.6000,1.799988
output4,VPWR,li1,25.3000,13.6000,1.799989
output3,VPWR,li1,8.7400,24.4800,1.799992
output2,VPWR,li1,8.7400,29.9200,1.799955
input1,VPWR,li1,8.7400,57.1200,1.799953
mips_top_102,VPWR,li1,7.5900,24.4800,1.799992
mips_top_101,VPWR,li1,8.9700,62.5600,1.799991
mips_top_100,VPWR,li1,65.0900,73.4400,1.799999
mips_top_99,VPWR,li1,10.3500,68.0000,1.799986
mips_top_98,VPWR,li1,10.3500,19.0400,1.799991
mips_top_97,VPWR,li1,10.3500,13.6000,1.799991
mips_top_96,VPWR,li1,7.5900,19.0400,1.799991
mips_top_95,VPWR,li1,66.4700,62.5600,1.799986
mips_top_94,VPWR,li1,65.0900,62.5600,1.799986
mips_top_93,VPWR,li1,7.5900,19.0400,1.799991
mips_top_92,VPWR,li1,60.9500,68.0000,1.799960
mips_top_91,VPWR,li1,14.4900,73.4400,1.799999
mips_top_90,VPWR,li1,63.7100,13.6000,1.799978
mips_top_89,VPWR,li1,11.7300,68.0000,1.799986
mips_top_88,VPWR,li1,7.5900,68.0000,1.799986
mips_top_87,VPWR,li1,8.9700,68.0000,1.799986
mips_top_86,VPWR,li1,66.4700,24.4800,1.799985
mips_top_85,VPWR,li1,8.9700,62.5600,1.799991
mips_top_84,VPWR,li1,13.1100,73.4400,1.799999
mips_top_83,VPWR,li1,8.9700,68.0000,1.799986
mips_top_82,VPWR,li1,66.4700,13.6000,1.799978
mips_top_81,VPWR,li1,63.7100,68.0000,1.799960
mips_top_80,VPWR,li1,8.9700,73.4400,1.799999
mips_top_79,VPWR,li1,65.0900,13.6000,1.799978
mips_top_78,VPWR,li1,62.3300,68.0000,1.799960
mips_top_77,VPWR,li1,32.4300,73.4400,1.799999
mips_top_76,VPWR,li1,13.1100,13.6000,1.799991
mips_top_75,VPWR,li1,66.4700,57.1200,1.799890
mips_top_74,VPWR,li1,8.9700,24.4800,1.799992
mips_top_73,VPWR,li1,11.7300,13.6000,1.799991
mips_top_72,VPWR,li1,62.7900,57.1200,1.799890
mips_top_71,VPWR,li1,62.3300,13.6000,1.799978
mips_top_70,VPWR,li1,65.0900,13.6000,1.799978
mips_top_69,VPWR,li1,66.4700,62.5600,1.799986
mips_top_68,VPWR,li1,7.5900,73.4400,1.799999
mips_top_67,VPWR,li1,7.5900,62.5600,1.799991
mips_top_66,VPWR,li1,65.0900,24.4800,1.799985
mips_top_65,VPWR,li1,8.9700,19.0400,1.799991
mips_top_64,VPWR,li1,10.3500,68.0000,1.799986
mips_top_63,VPWR,li1,65.0900,68.0000,1.799960
mips_top_62,VPWR,li1,62.7900,24.4800,1.799985
mips_top_61,VPWR,li1,8.9700,13.6000,1.799991
mips_top_60,VPWR,li1,66.4700,73.4400,1.799999
mips_top_59,VPWR,li1,7.5900,13.6000,1.799991
mips_top_58,VPWR,li1,65.0900,68.0000,1.799960
mips_top_57,VPWR,li1,8.9700,13.6000,1.799991
mips_top_56,VPWR,li1,63.7100,68.0000,1.799960
mips_top_55,VPWR,li1,7.5900,13.6000,1.799991
mips_top_54,VPWR,li1,66.4700,13.6000,1.799978
mips_top_53,VPWR,li1,65.0900,19.0400,1.799976
mips_top_52,VPWR,li1,62.3300,73.4400,1.799999
mips_top_51,VPWR,li1,8.9700,19.0400,1.799991
mips_top_50,VPWR,li1,66.4700,68.0000,1.799960
mips_top_49,VPWR,li1,62.7900,29.9200,1.799878
mips_top_48,VPWR,li1,66.4700,19.0400,1.799976
mips_top_47,VPWR,li1,63.7100,13.6000,1.799978
mips_top_46,VPWR,li1,65.0900,19.0400,1.799976
mips_top_45,VPWR,li1,65.0900,62.5600,1.799986
mips_top_44,VPWR,li1,11.7300,73.4400,1.799999
mips_top_43,VPWR,li1,66.4700,68.0000,1.799960
mips_top_42,VPWR,li1,10.3500,73.4400,1.799999
mips_top_41,VPWR,li1,7.5900,68.0000,1.799986
mips_top_40,VPWR,li1,7.5900,62.5600,1.799991
mips_top_39,VPWR,li1,63.7100,73.4400,1.799999
mips_top_38,VPWR,li1,66.4700,19.0400,1.799976
TAP_TAPCELL_ROW_22_95,VPWR,li1,57.2700,73.1330,1.799999
TAP_TAPCELL_ROW_22_94,VPWR,li1,44.3900,73.1330,1.799999
TAP_TAPCELL_ROW_22_93,VPWR,li1,31.5100,73.1330,1.799999
TAP_TAPCELL_ROW_22_92,VPWR,li1,18.6300,73.1330,1.799999
TAP_TAPCELL_ROW_21_91,VPWR,li1,57.2700,68.3060,1.799960
TAP_TAPCELL_ROW_21_90,VPWR,li1,31.5100,68.3060,1.799975
TAP_TAPCELL_ROW_20_89,VPWR,li1,44.3900,67.6930,1.799966
TAP_TAPCELL_ROW_20_88,VPWR,li1,18.6300,67.6930,1.799986
TAP_TAPCELL_ROW_19_87,VPWR,li1,57.2700,62.8660,1.799986
TAP_TAPCELL_ROW_19_86,VPWR,li1,31.5100,62.8660,1.799987
TAP_TAPCELL_ROW_18_85,VPWR,li1,44.3900,62.2530,1.799986
TAP_TAPCELL_ROW_18_84,VPWR,li1,18.6300,62.2530,1.799992
TAP_TAPCELL_ROW_17_83,VPWR,li1,57.2700,57.4260,1.799890
TAP_TAPCELL_ROW_17_82,VPWR,li1,31.5100,57.4260,1.799925
TAP_TAPCELL_ROW_16_81,VPWR,li1,44.3900,56.8130,1.799904
TAP_TAPCELL_ROW_16_80,VPWR,li1,18.6300,56.8130,1.799955
TAP_TAPCELL_ROW_15_79,VPWR,li1,57.2700,51.9860,1.799967
TAP_TAPCELL_ROW_15_78,VPWR,li1,31.5100,51.9860,1.799980
TAP_TAPCELL_ROW_14_77,VPWR,li1,44.3900,51.3730,1.799972
TAP_TAPCELL_ROW_14_76,VPWR,li1,18.6300,51.3730,1.799990
TAP_TAPCELL_ROW_13_75,VPWR,li1,57.2700,46.5460,1.799972
TAP_TAPCELL_ROW_13_74,VPWR,li1,31.5100,46.5460,1.799984
TAP_TAPCELL_ROW_12_73,VPWR,li1,44.3900,45.9330,1.799976
TAP_TAPCELL_ROW_12_72,VPWR,li1,18.6300,45.9330,1.799989
TAP_TAPCELL_ROW_11_71,VPWR,li1,57.2700,41.1060,1.799916
TAP_TAPCELL_ROW_11_70,VPWR,li1,31.5100,41.1060,1.799942
TAP_TAPCELL_ROW_10_69,VPWR,li1,44.3900,40.4930,1.799919
TAP_TAPCELL_ROW_10_68,VPWR,li1,18.6300,40.4930,1.799965
TAP_TAPCELL_ROW_9_67,VPWR,li1,57.2700,35.6660,1.799976
TAP_TAPCELL_ROW_9_66,VPWR,li1,31.5100,35.6660,1.799985
TAP_TAPCELL_ROW_8_65,VPWR,li1,44.3900,35.0530,1.799980
TAP_TAPCELL_ROW_8_64,VPWR,li1,18.6300,35.0530,1.799989
TAP_TAPCELL_ROW_7_63,VPWR,li1,57.2700,30.2260,1.799878
TAP_TAPCELL_ROW_7_62,VPWR,li1,31.5100,30.2260,1.799921
TAP_TAPCELL_ROW_6_61,VPWR,li1,44.3900,29.6130,1.799890
TAP_TAPCELL_ROW_6_60,VPWR,li1,18.6300,29.6130,1.799955
TAP_TAPCELL_ROW_5_59,VPWR,li1,57.2700,24.7860,1.799985
TAP_TAPCELL_ROW_5_58,VPWR,li1,31.5100,24.7860,1.799990
TAP_TAPCELL_ROW_4_57,VPWR,li1,44.3900,24.1730,1.799986
TAP_TAPCELL_ROW_4_56,VPWR,li1,18.6300,24.1730,1.799993
TAP_TAPCELL_ROW_3_55,VPWR,li1,57.2700,19.3460,1.799976
TAP_TAPCELL_ROW_3_54,VPWR,li1,31.5100,19.3460,1.799984
TAP_TAPCELL_ROW_2_53,VPWR,li1,44.3900,18.7330,1.799978
TAP_TAPCELL_ROW_2_52,VPWR,li1,18.6300,18.7330,1.799991
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.799978
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.799985
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.799978
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.799981
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.799985
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.799991
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.799999
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.799986
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.799986
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.799991
PHY_EDGE_ROW_18_Left_41,VPWR,li1,6.2100,62.5600,1.799991
PHY_EDGE_ROW_17_Left_40,VPWR,li1,6.2100,57.1200,1.799953
PHY_EDGE_ROW_16_Left_39,VPWR,li1,6.2100,57.1200,1.799953
PHY_EDGE_ROW_15_Left_38,VPWR,li1,6.2100,51.6800,1.799989
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.799989
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.799964
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.799964
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.799987
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.799987
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.799955
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.799955
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.799992
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.799992
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.799991
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.799991
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.799991
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.799991
PHY_EDGE_ROW_22_Right_22,VPWR,li1,67.8500,73.4400,1.799999
PHY_EDGE_ROW_21_Right_21,VPWR,li1,67.8500,68.0000,1.799960
PHY_EDGE_ROW_20_Right_20,VPWR,li1,67.8500,68.0000,1.799960
PHY_EDGE_ROW_19_Right_19,VPWR,li1,67.8500,62.5600,1.799986
PHY_EDGE_ROW_18_Right_18,VPWR,li1,67.8500,62.5600,1.799986
PHY_EDGE_ROW_17_Right_17,VPWR,li1,67.8500,57.1200,1.799890
PHY_EDGE_ROW_16_Right_16,VPWR,li1,67.8500,57.1200,1.799890
PHY_EDGE_ROW_15_Right_15,VPWR,li1,67.8500,51.6800,1.799965
PHY_EDGE_ROW_14_Right_14,VPWR,li1,67.8500,51.6800,1.799965
PHY_EDGE_ROW_13_Right_13,VPWR,li1,67.8500,46.2400,1.799970
PHY_EDGE_ROW_12_Right_12,VPWR,li1,67.8500,46.2400,1.799970
PHY_EDGE_ROW_11_Right_11,VPWR,li1,67.8500,40.8000,1.799916
PHY_EDGE_ROW_10_Right_10,VPWR,li1,67.8500,40.8000,1.799916
PHY_EDGE_ROW_9_Right_9,VPWR,li1,67.8500,35.3600,1.799975
PHY_EDGE_ROW_8_Right_8,VPWR,li1,67.8500,35.3600,1.799975
PHY_EDGE_ROW_7_Right_7,VPWR,li1,67.8500,29.9200,1.799878
PHY_EDGE_ROW_6_Right_6,VPWR,li1,67.8500,29.9200,1.799878
PHY_EDGE_ROW_5_Right_5,VPWR,li1,67.8500,24.4800,1.799985
PHY_EDGE_ROW_4_Right_4,VPWR,li1,67.8500,24.4800,1.799985
PHY_EDGE_ROW_3_Right_3,VPWR,li1,67.8500,19.0400,1.799976
PHY_EDGE_ROW_2_Right_2,VPWR,li1,67.8500,19.0400,1.799976
PHY_EDGE_ROW_1_Right_1,VPWR,li1,67.8500,13.6000,1.799978
PHY_EDGE_ROW_0_Right_0,VPWR,li1,67.8500,13.6000,1.799978
_197_,VPWR,li1,57.7300,68.0000,1.799960
_196_,VPWR,li1,49.9100,68.0000,1.799963
_195_,VPWR,li1,37.4900,68.0000,1.799970
_194_,VPWR,li1,36.5700,62.5600,1.799986
_193_,VPWR,li1,35.6500,51.6800,1.799977
_192_,VPWR,li1,44.8500,46.2400,1.799976
_191_,VPWR,li1,47.1500,40.8000,1.799917
_190_,VPWR,li1,61.4100,51.6800,1.799965
_189_,VPWR,li1,63.2500,46.2400,1.799970
_188_,VPWR,li1,53.1300,40.8000,1.799916
_187_,VPWR,li1,63.2500,35.3600,1.799975
_186_,VPWR,li1,53.1300,29.9200,1.799878
_185_,VPWR,li1,53.1300,13.6000,1.799978
_184_,VPWR,li1,51.7500,19.0400,1.799976
_183_,VPWR,li1,43.9300,29.9200,1.799890
_182_,VPWR,li1,36.1100,29.9200,1.799910
_181_,VPWR,li1,39.7900,19.0400,1.799979
_180_,VPWR,li1,36.1100,13.6000,1.799984
_179_,VPWR,li1,25.5300,19.0400,1.799988
_178_,VPWR,li1,21.3900,13.6000,1.799991
_177_,VPWR,li1,14.9500,24.4800,1.799992
_176_,VPWR,li1,12.6500,35.3600,1.799987
_175_,VPWR,li1,27.3700,35.3600,1.799987
_174_,VPWR,li1,27.3700,40.8000,1.799954
_173_,VPWR,li1,14.4900,40.8000,1.799964
_172_,VPWR,li1,11.7300,46.2400,1.799987
_171_,VPWR,li1,14.9500,57.1200,1.799953
_170_,VPWR,li1,25.0700,57.1200,1.799937
_169_,VPWR,li1,23.6900,62.5600,1.799990
_168_,VPWR,li1,24.1500,68.0000,1.799982
_167_,VPWR,li1,54.0500,62.5600,1.799986
_166_,VPWR,li1,55.4300,68.0000,1.799961
_165_,VPWR,li1,48.3000,62.5600,1.799986
_164_,VPWR,li1,47.8400,62.5600,1.799986
_163_,VPWR,li1,55.2000,73.4400,1.799999
_162_,VPWR,li1,46.2300,68.0000,1.799964
_161_,VPWR,li1,34.7300,73.4400,1.799999
_160_,VPWR,li1,33.8100,68.0000,1.799973
_159_,VPWR,li1,35.8800,62.5600,1.799986
_158_,VPWR,li1,42.7800,62.5600,1.799986
_157_,VPWR,li1,41.8600,57.1200,1.799908
_156_,VPWR,li1,36.5700,57.1200,1.799917
_155_,VPWR,li1,33.8100,57.1200,1.799921
_154_,VPWR,li1,35.1900,51.6800,1.799977
_153_,VPWR,li1,41.8600,51.6800,1.799973
_152_,VPWR,li1,42.7800,57.1200,1.799904
_151_,VPWR,li1,43.4700,51.6800,1.799972
_150_,VPWR,li1,39.3300,46.2400,1.799979
_149_,VPWR,li1,42.5500,46.2400,1.799977
_148_,VPWR,li1,58.6500,57.1200,1.799890
_147_,VPWR,li1,55.8900,51.6800,1.799967
_146_,VPWR,li1,59.8000,46.2400,1.799971
_145_,VPWR,li1,59.3400,51.6800,1.799966
_144_,VPWR,li1,59.8000,40.8000,1.799916
_143_,VPWR,li1,55.4300,46.2400,1.799972
_142_,VPWR,li1,54.0500,35.3600,1.799977
_141_,VPWR,li1,55.4300,46.2400,1.799972
_140_,VPWR,li1,57.7300,35.3600,1.799976
_139_,VPWR,li1,58.6500,35.3600,1.799976
_138_,VPWR,li1,59.3400,29.9200,1.799878
_137_,VPWR,li1,55.4300,24.4800,1.799985
_136_,VPWR,li1,54.9700,35.3600,1.799976
_135_,VPWR,li1,59.3400,24.4800,1.799985
_134_,VPWR,li1,53.3600,19.0400,1.799976
_133_,VPWR,li1,57.9600,24.4800,1.799985
_132_,VPWR,li1,61.6400,19.0400,1.799976
_131_,VPWR,li1,59.1100,19.0400,1.799976
_130_,VPWR,li1,49.9100,19.0400,1.799976
_129_,VPWR,li1,51.2900,24.4800,1.799985
_128_,VPWR,li1,42.0900,35.3600,1.799981
_127_,VPWR,li1,43.9300,35.3600,1.799980
_126_,VPWR,li1,42.3200,24.4800,1.799987
_125_,VPWR,li1,37.4900,29.9200,1.799905
_124_,VPWR,li1,39.3300,35.3600,1.799982
_123_,VPWR,li1,39.1000,24.4800,1.799987
_122_,VPWR,li1,38.1800,19.0400,1.799981
_121_,VPWR,li1,36.3400,24.4800,1.799988
_120_,VPWR,li1,41.4000,19.0400,1.799979
_119_,VPWR,li1,34.2700,24.4800,1.799989
_118_,VPWR,li1,29.6700,13.6000,1.799987
_117_,VPWR,li1,34.7300,19.0400,1.799983
_116_,VPWR,li1,21.3900,19.0400,1.799991
_115_,VPWR,li1,28.7500,24.4800,1.799991
_114_,VPWR,li1,25.7600,24.4800,1.799992
_113_,VPWR,li1,18.1700,19.0400,1.799991
_112_,VPWR,li1,28.7500,24.4800,1.799991
_111_,VPWR,li1,26.2200,24.4800,1.799992
_110_,VPWR,li1,15.1800,24.4800,1.799992
_109_,VPWR,li1,23.4600,24.4800,1.799993
_108_,VPWR,li1,20.2400,24.4800,1.799994
_107_,VPWR,li1,20.4700,24.4800,1.799994
_106_,VPWR,li1,11.7300,24.4800,1.799992
_105_,VPWR,li1,18.1700,29.9200,1.799955
_104_,VPWR,li1,26.9100,35.3600,1.799987
_103_,VPWR,li1,22.3100,35.3600,1.799990
_102_,VPWR,li1,22.5400,40.8000,1.799966
_101_,VPWR,li1,25.5300,46.2400,1.799987
_100_,VPWR,li1,28.2900,40.8000,1.799947
_099_,VPWR,li1,25.7600,40.8000,1.799954
_098_,VPWR,li1,14.2600,35.3600,1.799988
_097_,VPWR,li1,22.0800,40.8000,1.799966
_096_,VPWR,li1,20.7000,35.3600,1.799990
_095_,VPWR,li1,17.7100,35.3600,1.799989
_094_,VPWR,li1,12.1900,51.6800,1.799989
_093_,VPWR,li1,10.8100,51.6800,1.799989
_092_,VPWR,li1,15.4100,51.6800,1.799990
_091_,VPWR,li1,12.6500,57.1200,1.799953
_090_,VPWR,li1,24.3800,62.5600,1.799990
_089_,VPWR,li1,23.0000,51.6800,1.799988
_088_,VPWR,li1,29.4400,68.0000,1.799978
_087_,VPWR,li1,31.5100,62.5600,1.799987
_086_,VPWR,li1,20.4700,57.1200,1.799956
_085_,VPWR,li1,20.9300,68.0000,1.799986
_084_,VPWR,li1,18.1700,68.0000,1.799986
